area_pixels, centroid_x, centroid_y, centroid_x_roi, centroid_y_roi, mean_coords_x, mean_coords_y, lado_px, image_width, image_height, mean_intensity, std_intensity, threshold, class
109.0,31.009,27.862,126.009,126.862,31.781,23.464,50,240,248,0.383,0.226,0.835,0
129.0,24.752,12.465,119.752,111.465,24.752,12.465,50,240,248,0.38,0.217,0.814,0
158.0,23.171,11.728,118.171,110.728,23.171,11.728,50,240,248,0.388,0.23,0.848,0
134.0,23.306,12.455,118.306,111.455,23.306,12.455,50,240,248,0.378,0.219,0.815,0
81.0,28.358,27.185,123.358,126.185,28.585,19.171,50,240,248,0.381,0.22,0.821,0
149.0,24.617,12.624,119.617,111.624,24.617,12.624,50,240,248,0.373,0.216,0.804,0
179.0,26.419,16.251,121.419,115.251,26.419,16.251,50,240,248,0.382,0.229,0.84,0
128.0,20.117,11.789,115.117,110.789,20.117,11.789,50,240,248,0.378,0.217,0.811,0
150.0,21.887,12.58,116.887,111.58,21.887,12.58,50,240,248,0.387,0.23,0.848,0
122.0,23.0,12.762,118.0,111.762,23.528,16.319,50,240,248,0.382,0.223,0.828,0
144.0,19.201,11.639,114.201,110.639,19.201,11.639,50,240,248,0.382,0.222,0.826,0
144.0,22.382,12.604,117.382,111.604,22.382,12.604,50,240,248,0.37,0.214,0.798,0
137.0,22.65,13.38,117.65,112.38,22.64,13.54,50,240,248,0.374,0.216,0.807,0
136.0,20.566,11.61,115.566,110.61,20.566,11.61,50,240,248,0.368,0.211,0.789,0
173.0,22.341,11.462,117.341,110.462,22.341,11.462,50,240,248,0.384,0.225,0.833,0
133.0,21.18,13.09,116.18,112.09,21.18,13.09,50,240,248,0.38,0.221,0.822,0
147.0,27.898,11.755,122.898,110.755,27.898,11.755,50,240,248,0.385,0.223,0.832,0
121.0,19.463,11.529,114.463,110.529,19.463,11.529,50,240,248,0.377,0.214,0.806,0
138.0,24.783,12.652,119.783,111.652,24.783,12.652,50,240,248,0.377,0.217,0.811,0
188.0,28.037,20.372,123.037,119.372,28.037,20.372,50,240,248,0.386,0.234,0.854,0
177.0,26.621,17.068,121.621,116.068,26.621,17.068,50,240,248,0.38,0.226,0.833,0
185.0,27.281,17.735,122.281,116.735,27.281,17.735,50,240,248,0.378,0.22,0.818,0
133.0,24.143,12.436,119.143,111.436,24.143,12.436,50,240,248,0.376,0.214,0.804,0
132.0,21.97,12.288,116.97,111.288,21.97,12.288,50,240,248,0.368,0.209,0.787,0
129.0,22.457,10.512,117.457,109.512,22.51,12.517,50,240,248,0.384,0.223,0.831,0
152.0,22.48,11.118,117.48,110.118,22.48,11.118,50,240,248,0.386,0.223,0.832,0
139.0,20.583,12.518,115.583,111.518,20.583,12.518,50,240,248,0.375,0.215,0.805,0
140.0,21.043,12.243,116.043,111.243,21.043,12.243,50,240,248,0.367,0.21,0.787,0
145.0,19.531,11.497,114.531,110.497,19.531,11.497,50,240,248,0.381,0.218,0.817,0
141.0,14.993,10.355,109.993,109.355,14.993,10.355,50,240,248,0.377,0.216,0.808,0
149.0,17.718,11.148,112.718,110.148,17.718,11.148,50,240,248,0.379,0.22,0.818,0
146.0,19.055,11.144,114.055,110.144,19.055,11.144,50,240,248,0.378,0.218,0.814,0
150.0,19.393,11.44,114.393,110.44,19.393,11.44,50,240,248,0.381,0.22,0.821,0
133.0,17.774,10.361,112.774,109.361,17.774,10.361,50,240,248,0.375,0.214,0.802,0
139.0,20.0,10.712,115.0,109.712,20.0,10.712,50,240,248,0.372,0.213,0.797,0
185.0,20.184,15.486,115.184,114.486,20.184,15.486,50,240,248,0.392,0.235,0.862,0
105.0,22.162,26.362,117.162,125.362,23.0,19.856,50,240,248,0.382,0.224,0.829,0
165.0,18.552,12.133,113.552,111.133,18.552,12.133,50,240,248,0.385,0.225,0.834,0
102.0,20.0,27.186,115.0,126.186,20.597,19.78,50,240,248,0.392,0.233,0.858,0
156.0,20.372,18.654,115.372,117.654,20.372,18.654,50,240,248,0.389,0.227,0.843,0
103.0,20.194,26.398,115.194,125.398,20.742,20.767,50,240,248,0.381,0.219,0.82,0
177.0,21.921,17.294,116.921,116.294,21.921,17.294,50,240,248,0.393,0.233,0.859,0
94.0,28.968,28.436,123.968,127.436,29.993,23.858,50,240,248,0.4,0.234,0.868,0
96.0,18.646,26.844,113.646,125.844,19.28,19.435,50,240,248,0.386,0.228,0.842,0
84.0,17.69,26.952,112.69,125.952,18.457,18.741,50,240,248,0.379,0.219,0.818,0
110.0,23.373,27.036,118.373,126.036,24.007,24.065,50,240,248,0.399,0.235,0.869,0
102.0,18.716,26.912,113.716,125.912,18.776,20.629,50,240,248,0.384,0.226,0.835,0
162.0,25.889,22.648,120.889,121.648,25.889,22.648,50,240,248,0.398,0.235,0.867,0
74.0,22.554,27.77,117.554,126.77,22.864,18.397,50,240,248,0.392,0.233,0.858,0
156.0,38.135,24.378,133.135,123.378,38.135,24.378,50,240,248,0.393,0.232,0.857,0
141.0,33.191,24.759,128.191,123.759,33.191,24.759,50,240,248,0.393,0.23,0.853,0
131.0,17.71,10.809,112.71,109.809,17.676,12.077,50,240,248,0.385,0.223,0.83,0
169.0,33.456,17.704,128.456,116.704,33.456,17.704,50,240,248,0.402,0.243,0.887,0
31.0,36.484,12.258,131.484,111.258,37.385,24.297,50,240,248,0.398,0.233,0.864,0
144.0,28.215,11.528,123.215,110.528,28.215,11.528,50,240,248,0.388,0.223,0.833,0
130.0,26.469,12.354,121.469,111.354,26.469,12.354,50,240,248,0.375,0.212,0.799,0
115.0,19.861,12.078,114.861,111.078,21.575,12.463,50,240,248,0.393,0.228,0.849,0
149.0,31.718,15.161,126.718,114.161,31.718,15.161,50,240,248,0.385,0.225,0.836,0
98.0,22.969,11.714,117.969,110.714,25.986,12.816,50,240,248,0.395,0.231,0.856,0
151.0,25.212,12.437,120.212,111.437,25.178,12.493,50,240,248,0.375,0.218,0.811,0
162.0,28.87,16.66,123.87,115.66,28.87,16.66,50,240,248,0.383,0.221,0.826,0
152.0,28.316,14.25,123.316,113.25,28.316,14.25,50,240,248,0.38,0.22,0.819,0
161.0,24.348,13.043,119.348,112.043,24.348,13.043,50,240,248,0.393,0.232,0.857,0
133.0,33.812,12.195,128.812,111.195,33.774,14.516,50,240,248,0.382,0.224,0.83,0
156.0,25.692,12.821,120.692,111.821,25.707,12.892,50,240,248,0.397,0.236,0.87,0
122.0,32.484,12.443,127.484,111.443,32.653,15.02,50,240,248,0.382,0.22,0.821,0
155.0,28.245,13.213,123.245,112.213,28.245,13.213,50,240,248,0.396,0.233,0.863,0
163.0,25.773,12.933,120.773,111.933,25.773,12.933,50,240,248,0.39,0.227,0.844,0
153.0,29.523,12.229,124.523,111.229,29.523,12.229,50,240,248,0.393,0.23,0.852,0
142.0,32.254,12.613,127.254,111.613,32.211,13.122,50,240,248,0.395,0.233,0.861,0
109.0,20.303,11.679,115.303,110.679,22.346,12.269,50,240,248,0.392,0.228,0.848,0
121.0,17.893,11.694,112.893,110.694,17.894,11.935,50,240,248,0.382,0.222,0.825,0
158.0,23.525,12.171,118.525,111.171,23.525,12.171,50,240,248,0.381,0.223,0.828,0
148.0,23.446,13.405,118.446,112.405,23.446,13.405,50,240,248,0.375,0.218,0.811,0
136.0,24.221,12.669,119.221,111.669,23.65,16.232,50,240,248,0.386,0.229,0.845,0
155.0,25.084,12.271,120.084,111.271,25.084,12.271,50,240,248,0.377,0.219,0.815,0
17.0,21.059,28.118,116.059,127.118,24.38,14.734,50,240,248,0.383,0.226,0.835,0
162.0,24.722,14.846,119.722,113.846,24.722,14.846,50,240,248,0.374,0.217,0.808,0
122.0,29.369,11.426,124.369,110.426,29.369,11.426,50,240,248,0.375,0.215,0.804,0
170.0,24.053,12.735,119.053,111.735,24.053,12.735,50,240,248,0.381,0.223,0.828,0
25.0,24.36,12.76,119.36,111.76,25.633,24.233,50,240,248,0.399,0.237,0.872,0
144.0,25.514,25.764,120.514,124.764,25.514,25.764,50,240,248,0.375,0.218,0.811,0
118.0,25.805,10.831,120.805,109.831,25.875,13.147,50,240,248,0.391,0.23,0.851,0
115.0,30.365,12.47,125.365,111.47,30.298,13.165,50,240,248,0.388,0.23,0.847,0
105.0,26.543,10.476,121.543,109.476,26.579,12.843,50,240,248,0.395,0.227,0.85,0
155.0,26.465,12.206,121.465,111.206,26.465,12.206,50,240,248,0.391,0.229,0.849,0
138.0,26.514,25.804,121.514,124.804,26.514,25.804,50,240,248,0.37,0.216,0.803,0
130.0,26.823,11.546,121.823,110.546,26.823,11.546,50,240,248,0.38,0.217,0.814,0
111.0,24.937,26.333,119.937,125.333,25.91,23.424,50,240,248,0.383,0.225,0.833,0
122.0,22.32,11.148,117.32,110.148,22.457,11.803,50,240,248,0.396,0.228,0.852,0
152.0,29.046,12.947,124.046,111.947,29.046,12.947,50,240,248,0.393,0.233,0.86,0
178.0,29.86,15.421,124.86,114.421,29.86,15.421,50,240,248,0.384,0.23,0.843,0
124.0,21.613,26.96,116.613,125.96,21.559,21.559,50,240,248,0.388,0.232,0.851,0
104.0,22.365,27.462,117.365,126.462,22.568,19.995,50,240,248,0.394,0.238,0.87,0
160.0,25.425,26.1,120.425,125.1,25.425,26.1,50,240,248,0.39,0.234,0.859,0
185.0,30.059,19.157,125.059,118.157,30.059,19.157,50,240,248,0.385,0.231,0.846,0
179.0,23.844,23.24,118.844,122.24,23.844,23.24,50,240,248,0.376,0.225,0.825,0
163.0,22.656,20.374,117.656,119.374,22.656,20.374,50,240,248,0.386,0.228,0.842,0
155.0,21.626,23.729,116.626,122.729,21.626,23.729,50,240,248,0.388,0.228,0.843,0
91.0,23.198,27.714,118.198,126.714,24.417,21.944,50,240,248,0.383,0.221,0.824,0
119.0,28.143,12.445,123.143,111.445,28.252,15.735,50,240,248,0.377,0.219,0.815,0
139.0,21.835,26.288,116.835,125.288,21.728,24.652,50,240,248,0.383,0.228,0.839,0
128.0,30.547,12.422,125.547,111.422,30.545,13.075,50,240,248,0.382,0.224,0.829,0
134.0,29.657,12.985,124.657,111.985,29.308,14.936,50,240,248,0.392,0.23,0.852,0
113.0,29.221,12.673,124.221,111.673,29.275,16.369,50,240,248,0.38,0.219,0.819,0
115.0,30.348,11.957,125.348,110.957,30.599,14.511,50,240,248,0.381,0.219,0.819,0
112.0,31.179,11.83,126.179,110.83,31.173,14.301,50,240,248,0.385,0.222,0.829,0
167.0,31.988,13.832,126.988,112.832,31.988,13.832,50,240,248,0.379,0.223,0.825,0
123.0,37.431,12.073,132.431,111.073,37.103,16.731,50,240,248,0.38,0.227,0.834,0
8.0,22.0,12.875,117.0,111.875,28.953,16.853,50,240,248,0.387,0.227,0.841,0
159.0,30.597,12.371,125.597,111.371,30.597,12.371,50,240,248,0.376,0.22,0.816,0
125.0,30.208,11.896,125.208,110.896,30.363,15.191,50,240,248,0.379,0.222,0.823,0
152.0,37.855,13.507,132.855,112.507,37.855,13.507,50,240,248,0.372,0.22,0.811,0
147.0,30.932,12.66,125.932,111.66,30.932,12.66,50,240,248,0.374,0.217,0.808,0
117.0,29.581,12.171,124.581,111.171,29.792,16.151,50,240,248,0.382,0.223,0.827,0
126.0,36.968,12.437,131.968,111.437,36.687,15.951,50,240,248,0.377,0.224,0.824,0
168.0,31.756,14.405,126.756,113.405,31.756,14.405,50,240,248,0.378,0.223,0.825,0
142.0,31.042,12.317,126.042,111.317,31.042,12.317,50,240,248,0.373,0.217,0.808,0
138.0,29.493,12.993,124.493,111.993,29.541,13.815,50,240,248,0.386,0.226,0.838,0
118.0,37.093,11.915,132.093,110.915,36.741,15.873,50,240,248,0.375,0.22,0.815,0
134.0,25.657,11.701,120.657,110.701,25.657,11.701,50,240,248,0.379,0.218,0.815,0
166.0,27.94,15.663,122.94,114.663,27.94,15.663,50,240,248,0.391,0.233,0.857,0
128.0,22.234,11.984,117.234,110.984,22.304,13.196,50,240,248,0.389,0.226,0.841,0
118.0,32.864,12.669,127.864,111.669,32.767,15.873,50,240,248,0.376,0.22,0.815,0
151.0,30.675,12.907,125.675,111.907,30.675,12.907,50,240,248,0.376,0.22,0.816,0
116.0,24.853,11.483,119.853,110.483,25.031,15.706,50,240,248,0.394,0.235,0.863,0
132.0,29.47,12.106,124.47,111.106,29.47,12.106,50,240,248,0.371,0.214,0.799,0
135.0,32.585,12.133,127.585,111.133,33.307,14.859,50,240,248,0.382,0.227,0.836,0
142.0,34.423,12.324,129.423,111.324,34.423,12.324,50,240,248,0.377,0.222,0.82,0
133.0,29.135,12.068,124.135,111.068,29.135,12.068,50,240,248,0.377,0.217,0.812,0
162.0,27.784,14.0,122.784,113.0,27.784,14.0,50,240,248,0.377,0.22,0.816,0
163.0,29.337,14.031,124.337,113.031,29.337,14.031,50,240,248,0.378,0.221,0.82,0
159.0,29.176,14.044,124.176,113.044,29.176,14.044,50,240,248,0.383,0.226,0.834,0
134.0,25.843,12.201,120.843,111.201,25.872,12.872,50,240,248,0.392,0.231,0.854,0
154.0,28.292,13.019,123.292,112.019,28.292,13.019,50,240,248,0.371,0.215,0.8,0
191.0,29.675,18.712,124.675,117.712,29.675,18.712,50,240,248,0.385,0.232,0.849,0
155.0,25.523,24.374,120.523,123.374,25.523,24.374,50,240,248,0.374,0.219,0.811,0
114.0,31.509,26.763,126.509,125.763,31.842,23.726,50,240,248,0.381,0.225,0.832,0
150.0,25.253,25.813,120.253,124.813,25.253,25.813,50,240,248,0.365,0.211,0.787,0
138.0,27.457,25.486,122.457,124.486,27.457,25.486,50,240,248,0.37,0.213,0.797,0
128.0,29.461,26.164,124.461,125.164,29.604,23.922,50,240,248,0.375,0.221,0.817,0
131.0,31.954,26.573,126.954,125.573,31.954,26.573,50,240,248,0.367,0.213,0.794,0
153.0,35.288,12.209,130.288,111.209,35.288,12.209,50,240,248,0.372,0.219,0.811,0
159.0,26.604,24.648,121.604,123.648,26.604,24.648,50,240,248,0.372,0.218,0.809,0
165.0,23.412,25.133,118.412,124.133,23.412,25.133,50,240,248,0.376,0.221,0.819,0
141.0,32.05,26.092,127.05,125.092,32.05,26.092,50,240,248,0.362,0.211,0.784,0
142.0,31.162,26.324,126.162,125.324,31.162,26.324,50,240,248,0.366,0.213,0.791,0
147.0,25.939,25.925,120.939,124.925,25.939,25.925,50,240,248,0.362,0.21,0.782,0
129.0,21.806,26.124,116.806,125.124,21.806,26.124,50,240,248,0.356,0.203,0.762,0
130.0,21.546,26.062,116.546,125.062,21.546,26.062,50,240,248,0.357,0.203,0.764,0
144.0,28.715,25.903,123.715,124.903,28.715,25.903,50,240,248,0.364,0.213,0.79,0
158.0,25.114,25.759,120.114,124.759,25.114,25.759,50,240,248,0.369,0.216,0.8,0
142.0,32.676,26.535,127.676,125.535,32.676,26.535,50,240,248,0.364,0.212,0.787,0
137.0,34.058,26.109,129.058,125.109,34.058,26.109,50,240,248,0.359,0.211,0.78,0
141.0,28.645,25.957,123.645,124.957,28.645,25.957,50,240,248,0.361,0.208,0.777,0
133.0,22.586,26.195,117.586,125.195,22.586,26.195,50,240,248,0.36,0.206,0.772,0
142.0,29.662,25.873,124.662,124.873,29.662,25.873,50,240,248,0.365,0.213,0.792,0
132.0,29.227,25.992,124.227,124.992,29.227,25.992,50,240,248,0.359,0.205,0.768,0
137.0,30.905,26.372,125.905,125.372,30.905,26.372,50,240,248,0.361,0.21,0.782,0
142.0,34.31,26.155,129.31,125.155,34.31,26.155,50,240,248,0.366,0.213,0.791,0
128.0,31.32,26.367,126.32,125.367,31.32,26.367,50,240,248,0.363,0.208,0.779,0
153.0,26.961,25.804,121.961,124.804,26.961,25.804,50,240,248,0.369,0.217,0.803,0
163.0,32.067,24.294,127.067,123.294,32.067,24.294,50,240,248,0.371,0.222,0.815,0
173.0,28.607,23.358,123.607,122.358,28.607,23.358,50,240,248,0.376,0.227,0.83,0
185.0,33.476,21.459,128.476,120.459,33.476,21.459,50,240,248,0.375,0.225,0.825,0
145.0,33.559,26.055,128.559,125.055,33.559,26.055,50,240,248,0.361,0.212,0.786,0
139.0,28.906,26.05,123.906,125.05,28.906,26.05,50,240,248,0.362,0.21,0.782,0
132.0,33.864,26.356,128.864,125.356,33.864,26.356,50,240,248,0.358,0.207,0.773,0
131.0,30.924,26.313,125.924,125.313,30.924,26.313,50,240,248,0.357,0.205,0.768,0
114.0,36.798,12.219,131.798,111.219,36.402,17.079,50,240,248,0.383,0.228,0.84,0
117.0,19.53,10.658,114.53,109.658,19.53,10.658,50,240,248,0.392,0.227,0.845,0
108.0,22.926,11.546,117.926,110.546,23.486,17.691,50,240,248,0.398,0.238,0.873,0
136.0,17.456,25.051,112.456,124.051,17.456,25.051,50,240,248,0.373,0.217,0.807,0
143.0,21.958,11.622,116.958,110.622,21.958,11.622,50,240,248,0.384,0.223,0.829,0
98.0,17.898,11.122,112.898,110.122,17.567,16.453,50,240,248,0.394,0.232,0.858,0
144.0,21.889,11.694,116.889,110.694,21.889,11.694,50,240,248,0.396,0.233,0.862,0
162.0,18.099,25.586,113.099,124.586,18.099,25.586,50,240,248,0.382,0.228,0.838,0
99.0,23.667,11.465,118.667,110.465,24.172,18.32,50,240,248,0.39,0.23,0.85,0
106.0,29.038,11.321,124.038,110.321,28.654,17.136,50,240,248,0.395,0.235,0.864,0
89.0,28.607,11.315,123.607,110.315,29.212,18.947,50,240,248,0.389,0.229,0.848,0
98.0,17.102,10.643,112.102,109.643,17.165,13.967,50,240,248,0.392,0.229,0.851,0
163.0,22.11,25.736,117.11,124.736,22.11,25.736,50,240,248,0.37,0.219,0.808,0
162.0,25.29,25.741,120.29,124.741,25.29,25.741,50,240,248,0.372,0.223,0.818,0
112.0,23.723,26.241,118.723,125.241,26.154,26.176,50,240,248,0.369,0.213,0.795,0
151.0,30.662,23.689,125.662,122.689,30.699,23.536,50,240,248,0.381,0.226,0.834,0
148.0,28.5,25.554,123.5,124.554,28.5,25.554,50,240,248,0.373,0.22,0.813,0
114.0,28.219,26.737,123.219,125.737,30.014,24.462,50,240,248,0.382,0.227,0.836,0
165.0,29.636,23.067,124.636,122.067,29.636,23.067,50,240,248,0.377,0.223,0.823,0
172.0,30.448,23.523,125.448,122.523,30.448,23.523,50,240,248,0.385,0.232,0.848,0
133.0,30.752,27.211,125.752,126.211,31.297,25.133,50,240,248,0.386,0.23,0.845,0
159.0,37.208,20.421,132.208,119.421,37.208,20.421,50,240,248,0.372,0.221,0.815,0
166.0,26.645,25.608,121.645,124.608,26.645,25.608,50,240,248,0.375,0.223,0.822,0
169.0,25.568,26.284,120.568,125.284,25.568,26.284,50,240,248,0.377,0.227,0.832,0
161.0,37.224,21.354,132.224,120.354,37.224,21.354,50,240,248,0.371,0.223,0.817,0
145.0,29.607,25.745,124.607,124.745,29.607,25.745,50,240,248,0.371,0.219,0.808,0
119.0,25.076,25.924,120.076,124.924,26.831,25.697,50,240,248,0.375,0.221,0.817,0
166.0,24.795,25.404,119.795,124.404,24.795,25.404,50,240,248,0.374,0.223,0.821,0
154.0,34.253,23.857,129.253,122.857,34.253,23.857,50,240,248,0.38,0.224,0.828,0
138.0,27.319,26.42,122.319,125.42,27.345,26.345,50,240,248,0.379,0.222,0.822,0
121.0,33.917,27.19,128.917,126.19,35.053,24.613,50,240,248,0.387,0.232,0.851,0
124.0,24.323,26.363,119.323,125.363,26.988,26.19,50,240,248,0.377,0.224,0.824,0
162.0,36.426,22.358,131.426,121.358,36.426,22.358,50,240,248,0.369,0.218,0.805,0
162.0,24.87,25.481,119.87,124.481,24.87,25.481,50,240,248,0.377,0.225,0.827,0
188.0,28.979,22.122,123.979,121.122,28.979,22.122,50,240,248,0.385,0.233,0.851,0
159.0,24.843,25.258,119.843,124.258,24.843,25.258,50,240,248,0.375,0.224,0.823,0
186.0,30.414,21.742,125.414,120.742,30.414,21.742,50,240,248,0.39,0.234,0.857,0
115.0,36.374,26.017,131.374,125.017,36.911,22.228,50,240,248,0.375,0.224,0.822,0
111.0,23.775,26.126,118.775,125.126,25.437,26.127,50,240,248,0.368,0.211,0.791,0
115.0,24.017,25.983,119.017,124.983,25.813,25.985,50,240,248,0.377,0.219,0.815,0
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.347,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.732,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.732,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.732,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.342,0.192,0.726,1
3.0,19.333,13.333,114.333,110.333,19.333,13.333,50,240,244,0.341,0.192,0.726,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.345,0.193,0.73,1
3.0,19.333,13.333,114.333,110.333,19.333,13.333,50,240,244,0.34,0.192,0.724,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.341,0.192,0.725,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.732,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.345,0.193,0.73,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.732,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.339,0.192,0.723,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.347,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.347,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.342,0.192,0.725,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.194,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.733,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.346,0.193,0.732,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.342,0.193,0.728,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.343,0.192,0.728,1
3.0,19.333,13.333,114.333,110.333,19.333,13.333,50,240,244,0.341,0.192,0.725,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.339,0.192,0.722,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.339,0.192,0.722,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.338,0.192,0.721,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.338,0.192,0.721,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.339,0.191,0.722,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.337,0.191,0.718,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.336,0.191,0.718,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.337,0.191,0.718,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.338,0.191,0.72,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.336,0.191,0.717,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.337,0.192,0.72,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.337,0.191,0.72,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.337,0.192,0.72,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.337,0.191,0.719,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.337,0.192,0.72,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.334,0.19,0.715,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.336,0.191,0.718,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.338,0.192,0.721,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.333,0.189,0.712,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.334,0.19,0.715,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.334,0.19,0.714,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.334,0.19,0.714,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.711,1
3.0,19.333,13.333,114.333,110.333,19.333,13.333,50,240,244,0.335,0.191,0.716,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.334,0.19,0.714,1
4.0,19.5,13.5,114.5,110.5,19.5,13.5,50,240,244,0.315,0.189,0.693,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.335,0.19,0.715,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.334,0.19,0.714,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.332,0.19,0.713,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.334,0.191,0.715,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.332,0.19,0.713,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.334,0.19,0.714,1
2.0,19.5,13.0,114.5,110.0,19.5,13.0,50,240,244,0.333,0.19,0.713,1
3.0,19.333,13.333,114.333,110.333,19.333,13.333,50,240,244,0.334,0.19,0.715,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.334,0.19,0.715,1
4.0,19.5,13.5,114.5,110.5,19.5,13.5,50,240,244,0.315,0.189,0.693,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.335,0.19,0.716,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.712,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.711,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.191,0.713,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.19,0.712,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.191,0.712,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.711,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.191,0.713,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.19,0.713,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.711,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.711,1
4.0,19.0,13.25,114.0,110.25,19.0,13.25,50,240,244,0.331,0.19,0.711,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.191,0.714,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.19,0.712,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.191,0.712,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.331,0.19,0.712,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.191,0.713,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.329,0.19,0.71,1
3.0,19.0,13.0,114.0,110.0,19.0,13.0,50,240,244,0.332,0.19,0.712,1
